taxi_id,timestamp_start,timestamp_end,lon_start,lat_start,lon_end,lat_end
7467,2008-02-05 14:50:45,2008-02-05 14:50:59,116.30562,39.89515,116.30558,39.89602
7467,2008-02-05 14:50:59,2008-02-05 14:51:15,116.30558,39.89602,116.30512,39.89715
7467,2008-02-05 14:51:15,2008-02-05 14:51:23,116.30512,39.89715,116.30462,39.89765
7467,2008-02-05 14:51:23,2008-02-05 14:51:26,116.30462,39.89765,116.30437,39.89758
7467,2008-02-05 14:51:26,2008-02-05 14:51:29,116.30437,39.89758,116.3043,39.89783
7467,2008-02-05 14:51:29,2008-02-05 14:52:59,116.3043,39.89783,116.30445,39.90442
7467,2008-02-05 14:52:59,2008-02-05 14:53:11,116.30445,39.90442,116.30448,39.90458
7467,2008-02-05 14:53:11,2008-02-05 14:54:12,116.30448,39.90458,116.30495,39.90473
7467,2008-02-05 14:54:12,2008-02-05 14:54:26,116.30495,39.90473,116.30633,39.90502
7467,2008-02-05 14:54:26,2008-02-05 14:54:39,116.30633,39.90502,116.30738,39.90595
7467,2008-02-05 14:54:39,2008-02-05 14:55:04,116.30738,39.90595,116.31048,39.90608
7467,2008-02-05 14:55:04,2008-02-05 14:55:07,116.31048,39.90608,116.31063,39.90603
7467,2008-02-05 14:55:07,2008-02-05 14:55:10,116.31063,39.90603,116.31067,39.9059
7467,2008-02-05 14:55:10,2008-02-05 14:55:36,116.31067,39.9059,116.31068,39.90468
7467,2008-02-05 14:55:36,2008-02-05 14:56:08,116.31068,39.90468,116.3107,39.90592
7467,2008-02-05 14:56:08,2008-02-05 14:58:06,116.3107,39.90592,116.31063,39.90975
7467,2008-02-05 14:58:06,2008-02-05 14:58:09,116.31063,39.90975,116.31067,39.90982
7467,2008-02-05 14:58:09,2008-02-05 14:58:13,116.31067,39.90982,116.31078,39.90988
7467,2008-02-05 14:58:13,2008-02-05 14:58:16,116.31078,39.90988,116.31103,39.90987
7467,2008-02-05 14:58:16,2008-02-05 14:58:33,116.31103,39.90987,116.31282,39.90982
7467,2008-02-05 14:58:33,2008-02-05 14:58:49,116.31282,39.90982,116.31297,39.90985
7467,2008-02-05 14:58:49,2008-02-05 14:58:49,116.31297,39.90985,116.31297,39.90985
7467,2008-02-05 14:58:49,2008-02-05 14:59:08,116.31297,39.90985,116.31475,39.90978
7467,2008-02-05 14:59:08,2008-02-05 14:59:11,116.31475,39.90978,116.31487,39.90967
7467,2008-02-05 14:59:11,2008-02-05 14:59:49,116.31487,39.90967,116.31503,39.9064
7467,2008-02-05 14:59:49,2008-02-05 14:59:53,116.31503,39.9064,116.31523,39.90625
7467,2008-02-05 14:59:53,2008-02-05 15:00:00,116.31523,39.90625,116.31558,39.90613
7467,2008-02-05 15:00:00,2008-02-05 15:00:23,116.31558,39.90613,116.318,39.90607
7467,2008-02-05 15:00:23,2008-02-05 15:01:27,116.318,39.90607,116.32273,39.90595
7467,2008-02-05 15:01:27,2008-02-05 15:01:30,116.32273,39.90595,116.3228,39.90577
7467,2008-02-05 15:01:30,2008-02-05 15:02:21,116.3228,39.90577,116.32272,39.9015
7467,2008-02-05 15:02:21,2008-02-05 15:03:23,116.32272,39.9015,116.32267,39.90032
7467,2008-02-05 15:03:23,2008-02-05 15:04:18,116.32267,39.90032,116.32278,39.89942
7467,2008-02-05 15:04:18,2008-02-05 15:05:11,116.32278,39.89942,116.32285,39.89603
7467,2008-02-05 15:05:11,2008-02-05 15:05:59,116.32285,39.89603,116.323,39.89635
7467,2008-02-05 15:05:59,2008-02-05 15:06:43,116.323,39.89635,116.32302,39.89292
7467,2008-02-05 15:06:43,2008-02-05 15:06:55,116.32302,39.89292,116.32293,39.89253
7467,2008-02-05 15:06:55,2008-02-05 15:07:00,116.32293,39.89253,116.3228,39.89235
7467,2008-02-05 15:07:00,2008-02-05 15:07:07,116.3228,39.89235,116.32245,39.8921
7467,2008-02-05 15:07:07,2008-02-05 15:07:10,116.32245,39.8921,116.32232,39.89212
7467,2008-02-05 15:07:10,2008-02-05 15:07:14,116.32232,39.89212,116.3222,39.89217
7467,2008-02-05 15:07:14,2008-02-05 15:08:18,116.3222,39.89217,116.32213,39.8917
7467,2008-02-05 15:08:18,2008-02-05 15:08:21,116.32213,39.8917,116.3222,39.89165
7467,2008-02-05 15:08:21,2008-02-05 15:09:27,116.3222,39.89165,116.32313,39.8926
7467,2008-02-05 15:09:27,2008-02-05 15:09:32,116.32313,39.8926,116.32318,39.89295
7467,2008-02-05 15:09:32,2008-02-05 15:10:50,116.32318,39.89295,116.32285,39.89937
7467,2008-02-05 15:10:50,2008-02-05 15:10:53,116.32285,39.89937,116.32287,39.89942
7467,2008-02-05 15:10:53,2008-02-05 15:11:17,116.32287,39.89942,116.32288,39.90062
7467,2008-02-05 15:11:17,2008-02-05 15:13:19,116.32288,39.90062,116.3229,39.90592
7467,2008-02-05 15:13:19,2008-02-05 15:13:19,116.3229,39.90592,116.3229,39.90592
7467,2008-02-05 15:13:19,2008-02-05 15:13:22,116.3229,39.90592,116.32305,39.90603
7467,2008-02-05 15:13:22,2008-02-05 15:13:22,116.32305,39.90603,116.32305,39.90603
7467,2008-02-05 15:13:22,2008-02-05 15:14:21,116.32305,39.90603,116.32902,39.90597
7467,2008-02-05 15:14:21,2008-02-05 15:14:47,116.32902,39.90597,116.32937,39.90603
7467,2008-02-05 15:14:47,2008-02-05 15:14:52,116.32937,39.90603,116.3295,39.90622
7467,2008-02-05 15:14:52,2008-02-05 15:15:07,116.3295,39.90622,116.32948,39.90765
7467,2008-02-05 15:15:07,2008-02-05 15:16:38,116.32948,39.90765,116.3285,39.91595
7467,2008-02-05 15:16:38,2008-02-05 15:17:40,116.3285,39.91595,116.3285,39.91977
7467,2008-02-05 15:17:40,2008-02-05 15:18:53,116.3285,39.91977,116.32855,39.9206
7467,2008-02-05 15:18:53,2008-02-05 15:20:52,116.32855,39.9206,116.32833,39.92427
7467,2008-02-05 15:20:52,2008-02-05 15:21:38,116.32833,39.92427,116.32807,39.92665
7467,2008-02-05 15:21:38,2008-02-05 15:23:04,116.32807,39.92665,116.32772,39.931
7467,2008-02-05 15:23:04,2008-02-05 15:23:07,116.32772,39.931,116.32787,39.9311
7467,2008-02-05 15:23:07,2008-02-05 15:23:19,116.32787,39.9311,116.32947,39.9311
7467,2008-02-05 15:23:19,2008-02-05 15:24:21,116.32947,39.9311,116.33773,39.93117
7467,2008-02-05 15:24:21,2008-02-05 15:24:52,116.33773,39.93117,116.33775,39.9348
7467,2008-02-05 15:24:52,2008-02-05 15:25:23,116.33775,39.9348,116.33607,39.93888
7467,2008-02-05 15:25:23,2008-02-05 15:26:06,116.33607,39.93888,116.33617,39.94525
7467,2008-02-05 15:26:06,2008-02-05 15:41:04,116.33617,39.94525,116.32678,39.99385
7467,2008-02-05 15:41:04,2008-02-05 15:41:35,116.32678,39.99385,116.32698,39.99363
7467,2008-02-05 15:41:35,2008-02-05 15:41:38,116.32698,39.99363,116.32697,39.99377
7467,2008-02-05 15:41:38,2008-02-05 15:41:45,116.32697,39.99377,116.32703,39.99417
7467,2008-02-05 15:41:45,2008-02-05 15:41:45,116.32703,39.99417,116.32703,39.99417
7467,2008-02-05 15:41:45,2008-02-05 15:43:01,116.32703,39.99417,116.32655,39.9945
7467,2008-02-05 15:43:01,2008-02-05 15:43:04,116.32655,39.9945,116.32647,39.99448
7467,2008-02-05 15:43:04,2008-02-05 15:43:07,116.32647,39.99448,116.32642,39.99442
7467,2008-02-05 15:43:07,2008-02-05 16:04:41,116.32642,39.99442,116.32647,39.99443
7467,2008-02-05 16:04:41,2008-02-05 16:04:44,116.32647,39.99443,116.3265,39.99435
7467,2008-02-05 16:04:44,2008-02-05 16:04:49,116.3265,39.99435,116.3265,39.99422
7467,2008-02-05 16:04:49,2008-02-05 16:06:24,116.3265,39.99422,116.32667,39.99183
7467,2008-02-05 16:06:24,2008-02-05 16:06:24,116.32667,39.99183,116.32667,39.99183
7467,2008-02-05 16:06:24,2008-02-05 16:07:22,116.32667,39.99183,116.32685,39.98817
7467,2008-02-05 16:07:22,2008-02-05 16:08:34,116.32685,39.98817,116.327,39.98522
7467,2008-02-05 16:08:34,2008-02-05 16:09:17,116.327,39.98522,116.32698,39.98523
7467,2008-02-05 16:09:17,2008-02-05 16:10:09,116.32698,39.98523,116.32728,39.97995
7467,2008-02-05 16:10:09,2008-02-05 16:10:15,116.32728,39.97995,116.32738,39.97975
7467,2008-02-05 16:10:15,2008-02-05 16:11:01,116.32738,39.97975,116.32755,39.97558
7467,2008-02-05 16:11:01,2008-02-05 16:12:05,116.32755,39.97558,116.32762,39.97538
7467,2008-02-05 16:12:05,2008-02-05 16:12:08,116.32762,39.97538,116.3277,39.97542
7467,2008-02-05 16:12:08,2008-02-05 16:12:11,116.3277,39.97542,116.3277,39.9755
7467,2008-02-05 16:12:11,2008-02-05 16:12:20,116.3277,39.9755,116.3277,39.97603
7467,2008-02-05 16:12:20,2008-02-05 16:12:37,116.3277,39.97603,116.32787,39.97662
7467,2008-02-05 16:12:37,2008-02-05 16:12:46,116.32787,39.97662,116.32775,39.97692
7467,2008-02-05 16:12:46,2008-02-05 16:12:49,116.32775,39.97692,116.32783,39.97692
7467,2008-02-05 16:12:49,2008-02-05 16:13:15,116.32783,39.97692,116.32993,39.97688
7467,2008-02-05 16:13:15,2008-02-05 16:13:51,116.32993,39.97688,116.3317,39.97688
7467,2008-02-05 16:13:51,2008-02-05 16:13:54,116.3317,39.97688,116.33172,39.97677
7467,2008-02-05 16:13:54,2008-02-05 16:14:09,116.33172,39.97677,116.33175,39.97572
7467,2008-02-05 16:14:09,2008-02-05 16:14:12,116.33175,39.97572,116.33167,39.97567
7467,2008-02-05 16:14:12,2008-02-05 16:15:15,116.33167,39.97567,116.33015,39.9755
7467,2008-02-05 16:15:15,2008-02-05 16:15:22,116.33015,39.9755,116.33035,39.97528
7467,2008-02-05 16:15:22,2008-02-05 16:15:26,116.33035,39.97528,116.33035,39.97518
7467,2008-02-05 16:15:26,2008-02-05 16:15:40,116.33035,39.97518,116.33028,39.97513
7467,2008-02-05 16:15:40,2008-02-05 16:15:50,116.33028,39.97513,116.32978,39.97517
7467,2008-02-05 16:15:50,2008-02-05 16:16:03,116.32978,39.97517,116.32917,39.97518
7467,2008-02-05 16:16:03,2008-02-05 16:16:37,116.32917,39.97518,116.3292,39.97512
7467,2008-02-05 16:16:37,2008-02-05 16:16:40,116.3292,39.97512,116.32932,39.9751
7467,2008-02-05 16:16:40,2008-02-05 16:17:58,116.32932,39.9751,116.33878,39.97505
7467,2008-02-05 16:17:58,2008-02-05 16:19:27,116.33878,39.97505,116.34198,39.97508
7467,2008-02-05 16:19:27,2008-02-05 16:19:30,116.34198,39.97508,116.34205,39.975
7467,2008-02-05 16:19:30,2008-02-05 16:19:41,116.34205,39.975,116.34213,39.97452
7467,2008-02-05 16:19:41,2008-02-05 16:20:52,116.34213,39.97452,116.3447,39.97212
7467,2008-02-05 16:20:52,2008-02-05 16:20:58,116.3447,39.97212,116.34462,39.97238
7467,2008-02-05 16:20:58,2008-02-05 16:20:58,116.34462,39.97238,116.34462,39.97238
7467,2008-02-05 16:20:58,2008-02-05 16:21:01,116.34462,39.97238,116.34443,39.9725
7467,2008-02-05 16:21:01,2008-02-05 16:21:01,116.34443,39.9725,116.34443,39.9725
7467,2008-02-05 16:21:01,2008-02-05 16:22:36,116.34443,39.9725,116.32952,39.97523
7467,2008-02-05 16:22:36,2008-02-05 16:22:59,116.32952,39.97523,116.32948,39.97523
7467,2008-02-05 16:22:59,2008-02-05 16:23:12,116.32948,39.97523,116.3284,39.97527
7467,2008-02-05 16:23:12,2008-02-05 16:23:15,116.3284,39.97527,116.32812,39.97528
7467,2008-02-05 16:23:15,2008-02-05 16:23:15,116.32812,39.97528,116.32812,39.97528
7467,2008-02-05 16:23:15,2008-02-05 16:23:20,116.32812,39.97528,116.32777,39.9753
7467,2008-02-05 16:23:20,2008-02-05 16:23:23,116.32777,39.9753,116.32765,39.97543
7467,2008-02-05 16:23:23,2008-02-05 16:23:38,116.32765,39.97543,116.32757,39.97673
7467,2008-02-05 16:23:38,2008-02-05 16:25:29,116.32757,39.97673,116.32715,39.98388
7467,2008-02-05 16:25:29,2008-02-05 16:26:32,116.32715,39.98388,116.32702,39.98785
7467,2008-02-05 16:26:32,2008-02-05 16:28:57,116.32702,39.98785,116.32685,39.99222
7467,2008-02-05 16:28:57,2008-02-05 16:29:36,116.32685,39.99222,116.32677,39.99235
7467,2008-02-05 16:29:36,2008-02-05 16:29:56,116.32677,39.99235,116.32662,39.99367
7467,2008-02-05 16:29:56,2008-02-05 16:30:01,116.32662,39.99367,116.32655,39.99367
7467,2008-02-05 16:30:01,2008-02-05 16:30:04,116.32655,39.99367,116.32652,39.99353
7467,2008-02-05 16:30:04,2008-02-05 16:30:29,116.32652,39.99353,116.32673,39.99165
7467,2008-02-05 16:30:29,2008-02-05 16:30:37,116.32673,39.99165,116.32675,39.99148
7467,2008-02-05 16:30:37,2008-02-05 16:30:37,116.32675,39.99148,116.32675,39.99148
7467,2008-02-05 16:30:37,2008-02-05 16:30:56,116.32675,39.99148,116.3268,39.99142
7467,2008-02-05 16:30:56,2008-02-05 16:30:59,116.3268,39.99142,116.32695,39.99133
7467,2008-02-05 16:30:59,2008-02-05 16:31:03,116.32695,39.99133,116.32735,39.99132
7467,2008-02-05 16:31:03,2008-02-05 16:31:55,116.32735,39.99132,116.33162,39.99153
7467,2008-02-05 16:31:55,2008-02-05 16:31:58,116.33162,39.99153,116.33182,39.99152
7467,2008-02-05 16:31:58,2008-02-05 16:32:23,116.33182,39.99152,116.33355,39.99157
7467,2008-02-05 16:32:23,2008-02-05 16:33:33,116.33355,39.99157,116.33717,39.99163
7467,2008-02-05 16:33:33,2008-02-05 16:34:53,116.33717,39.99163,116.3463,39.99192
7467,2008-02-05 16:34:53,2008-02-05 16:36:48,116.3463,39.99192,116.3512,39.992
7467,2008-02-05 16:36:48,2008-02-05 16:37:24,116.3512,39.992,116.35265,39.99205
7467,2008-02-05 16:37:24,2008-02-05 16:38:06,116.35265,39.99205,116.3584,39.99222
7467,2008-02-05 16:38:06,2008-02-05 16:38:11,116.3584,39.99222,116.35857,39.99225
7467,2008-02-05 16:38:11,2008-02-05 16:38:32,116.35857,39.99225,116.35863,39.99262
7467,2008-02-05 16:38:32,2008-02-05 16:38:49,116.35863,39.99262,116.35998,39.99237
7467,2008-02-05 16:38:49,2008-02-05 16:38:52,116.35998,39.99237,116.36018,39.99238
7467,2008-02-05 16:38:52,2008-02-05 16:39:23,116.36018,39.99238,116.3626,39.9924
7467,2008-02-05 16:39:23,2008-02-05 16:39:27,116.3626,39.9924,116.36268,39.99238
7467,2008-02-05 16:39:27,2008-02-05 16:39:33,116.36268,39.99238,116.36288,39.99213
7467,2008-02-05 16:39:33,2008-02-05 16:40:30,116.36288,39.99213,116.07882,39.52542
7467,2008-02-05 16:40:30,2008-02-05 16:44:50,116.07882,39.52542,116.36353,39.97568
7467,2008-02-05 16:44:50,2008-02-05 16:47:24,116.36353,39.97568,116.36397,39.96733
7467,2008-02-05 16:47:24,2008-02-05 16:51:00,116.36397,39.96733,116.3648,39.95657
7467,2008-02-05 16:51:00,2008-02-05 16:51:45,116.3648,39.95657,116.36512,39.95318
7467,2008-02-05 16:51:45,2008-02-05 16:53:39,116.36512,39.95318,116.3652,39.95273
7467,2008-02-05 16:53:39,2008-02-05 16:54:42,116.3652,39.95273,116.36523,39.95223
7467,2008-02-05 16:54:42,2008-02-05 16:57:49,116.36523,39.95223,116.36548,39.94978
7467,2008-02-05 16:57:49,2008-02-05 16:57:52,116.36548,39.94978,116.36563,39.94973
7467,2008-02-05 16:57:52,2008-02-05 16:57:55,116.36563,39.94973,116.36573,39.94983
7467,2008-02-05 16:57:55,2008-02-05 16:58:32,116.36573,39.94983,116.36573,39.94997
7467,2008-02-05 16:58:32,2008-02-05 17:00:23,116.36573,39.94997,116.36465,39.9593
7467,2008-02-05 17:00:23,2008-02-05 17:01:21,116.36465,39.9593,116.36435,39.96448
7467,2008-02-05 17:01:21,2008-02-05 17:01:59,116.36435,39.96448,116.36432,39.96492
7467,2008-02-05 17:01:59,2008-02-05 17:02:19,116.36432,39.96492,116.36428,39.9654
7467,2008-02-05 17:02:19,2008-02-05 17:02:56,116.36428,39.9654,116.3643,39.96557
7467,2008-02-05 17:02:56,2008-02-05 17:03:05,116.3643,39.96557,116.3642,39.96597
7467,2008-02-05 17:03:05,2008-02-05 17:04:06,116.3642,39.96597,116.36418,39.96607
7467,2008-02-05 17:04:06,2008-02-05 17:06:37,116.36418,39.96607,116.37932,39.96658
7467,2008-02-05 17:06:37,2008-02-05 17:06:40,116.37932,39.96658,116.37942,39.96657
7467,2008-02-05 17:06:40,2008-02-05 17:07:24,116.37942,39.96657,116.3795,39.9665
7467,2008-02-05 17:07:24,2008-02-05 17:08:55,116.3795,39.9665,116.38998,39.96697
7467,2008-02-05 17:08:55,2008-02-05 17:09:52,116.38998,39.96697,116.39583,39.96677
7467,2008-02-05 17:09:52,2008-02-05 17:10:08,116.39583,39.96677,116.39583,39.96607
7467,2008-02-05 17:10:08,2008-02-05 17:11:30,116.39583,39.96607,116.39602,39.962
7467,2008-02-05 17:11:30,2008-02-05 17:12:09,116.39602,39.962,116.39863,39.96078
7467,2008-02-05 17:12:09,2008-02-05 17:12:16,116.39863,39.96078,116.39882,39.9608
7467,2008-02-05 17:12:16,2008-02-05 17:12:19,116.39882,39.9608,116.39897,39.96085
7467,2008-02-05 17:12:19,2008-02-05 17:12:28,116.39897,39.96085,116.39932,39.96092
7467,2008-02-05 17:12:28,2008-02-05 17:12:42,116.39932,39.96092,116.39988,39.96083
7467,2008-02-05 17:12:42,2008-02-05 17:16:08,116.39988,39.96083,116.40787,39.95977
7467,2008-02-05 17:16:08,2008-02-05 17:16:30,116.40787,39.95977,116.408,39.95823
7467,2008-02-05 17:16:30,2008-02-05 17:16:38,116.408,39.95823,116.40797,39.95808
7467,2008-02-05 17:16:38,2008-02-05 17:16:45,116.40797,39.95808,116.408,39.95778
7467,2008-02-05 17:16:45,2008-02-05 17:16:48,116.408,39.95778,116.40817,39.95773
7467,2008-02-05 17:16:48,2008-02-05 17:17:18,116.40817,39.95773,116.41133,39.95783
7467,2008-02-05 17:17:18,2008-02-05 17:17:35,116.41133,39.95783,116.4123,39.95782
7467,2008-02-05 17:17:35,2008-02-05 17:17:45,116.4123,39.95782,116.41327,39.95785
7467,2008-02-05 17:17:45,2008-02-05 17:17:49,116.41327,39.95785,116.41362,39.95787
7467,2008-02-05 17:17:49,2008-02-05 17:20:19,116.41362,39.95787,116.4246,39.95803
7467,2008-02-05 17:20:19,2008-02-05 17:20:36,116.4246,39.95803,116.42528,39.95803
7467,2008-02-05 17:20:36,2008-02-05 17:21:17,116.42528,39.95803,116.42522,39.95792
7467,2008-02-05 17:21:17,2008-02-05 18:01:26,116.42522,39.95792,116.4479,39.93248
7467,2008-02-05 18:01:26,2008-02-05 18:04:52,116.4479,39.93248,116.42918,39.93235
7467,2008-02-05 18:04:52,2008-02-05 18:06:24,116.42918,39.93235,116.42877,39.93237
7467,2008-02-05 18:06:24,2008-02-05 18:06:28,116.42877,39.93237,116.42857,39.93247
7467,2008-02-05 18:06:28,2008-02-05 18:06:44,116.42857,39.93247,116.42815,39.9327
7467,2008-02-05 18:06:44,2008-02-05 18:06:54,116.42815,39.9327,116.42757,39.9327
7467,2008-02-05 18:06:54,2008-02-05 18:07:08,116.42757,39.9327,116.42663,39.93233
7467,2008-02-05 18:07:08,2008-02-05 18:07:38,116.42663,39.93233,116.42322,39.9323
7467,2008-02-05 18:07:38,2008-02-05 18:08:05,116.42322,39.9323,116.42188,39.93238
7467,2008-02-05 18:08:05,2008-02-05 18:11:02,116.42188,39.93238,116.42125,39.93237
7467,2008-02-05 18:11:02,2008-02-05 18:12:27,116.42125,39.93237,116.41982,39.93245
7467,2008-02-05 18:12:27,2008-02-05 18:12:32,116.41982,39.93245,116.41975,39.93262
7467,2008-02-05 18:12:32,2008-02-05 18:13:01,116.41975,39.93262,116.41967,39.93482
7467,2008-02-05 18:13:01,2008-02-05 18:14:18,116.41967,39.93482,116.4196,39.9395
7467,2008-02-05 18:14:18,2008-02-05 18:14:21,116.4196,39.9395,116.41973,39.93955
7467,2008-02-05 18:14:21,2008-02-05 18:15:18,116.41973,39.93955,116.42667,39.93953
7467,2008-02-05 18:15:18,2008-02-05 18:15:47,116.42667,39.93953,116.42923,39.93935
7467,2008-02-05 18:15:47,2008-02-05 18:15:55,116.42923,39.93935,116.4295,39.93952
7467,2008-02-05 18:15:55,2008-02-05 18:18:06,116.4295,39.93952,116.43562,39.93968
7467,2008-02-05 18:18:06,2008-02-05 18:20:08,116.43562,39.93968,116.44912,39.93975
7467,2008-02-05 18:20:08,2008-02-05 18:20:57,116.44912,39.93975,116.44913,39.93983
7467,2008-02-05 18:20:57,2008-02-05 18:21:04,116.44913,39.93983,116.44958,39.93982
7467,2008-02-05 18:21:04,2008-02-05 18:21:07,116.44958,39.93982,116.44988,39.93975
7467,2008-02-05 18:21:07,2008-02-05 18:21:42,116.44988,39.93975,116.45532,39.9398
7467,2008-02-05 18:21:42,2008-02-05 18:21:45,116.45532,39.9398,116.45537,39.93962
7467,2008-02-05 18:21:45,2008-02-05 18:21:45,116.45537,39.93962,116.45537,39.93962
7467,2008-02-05 18:21:45,2008-02-05 18:22:46,116.45537,39.93962,116.45527,39.93288
7467,2008-02-05 18:22:46,2008-02-05 18:24:54,116.45527,39.93288,116.45515,39.92743
7467,2008-02-05 18:24:54,2008-02-05 18:25:14,116.45515,39.92743,116.45378,39.92723
7467,2008-02-05 18:25:14,2008-02-05 18:25:17,116.45378,39.92723,116.45368,39.92723
7467,2008-02-05 18:25:17,2008-02-05 18:55:20,116.45368,39.92723,116.50192,39.90715
7467,2008-02-05 18:55:20,2008-02-05 18:56:49,116.50192,39.90715,116.49143,39.90702
7467,2008-02-05 18:56:49,2008-02-05 18:57:56,116.49143,39.90702,116.48535,39.9077
7467,2008-02-05 18:57:56,2008-02-05 18:57:59,116.48535,39.9077,116.48507,39.90787
7467,2008-02-05 18:57:59,2008-02-05 18:58:02,116.48507,39.90787,116.4849,39.90813
7467,2008-02-05 18:58:02,2008-02-05 18:58:11,116.4849,39.90813,116.48445,39.90903
7467,2008-02-05 18:58:11,2008-02-05 18:58:14,116.48445,39.90903,116.4842,39.90913
7467,2008-02-05 18:58:14,2008-02-05 18:58:26,116.4842,39.90913,116.47943,39.90708
7467,2008-02-05 18:58:26,2008-02-05 18:58:32,116.47943,39.90708,116.48012,39.90717
7467,2008-02-05 18:58:32,2008-02-05 18:58:44,116.48012,39.90717,116.48022,39.90705
7467,2008-02-05 18:58:44,2008-02-05 18:58:47,116.48022,39.90705,116.47995,39.90715
7467,2008-02-05 18:58:47,2008-02-05 18:58:50,116.47995,39.90715,116.47983,39.90708
7467,2008-02-05 18:58:50,2008-02-05 18:58:53,116.47983,39.90708,116.47932,39.90742
7467,2008-02-05 18:58:53,2008-02-05 18:58:56,116.47932,39.90742,116.47885,39.90753
7467,2008-02-05 18:58:56,2008-02-05 18:59:01,116.47885,39.90753,116.47807,39.90758
7467,2008-02-05 18:59:01,2008-02-05 18:59:05,116.47807,39.90758,116.47767,39.90783
7467,2008-02-05 18:59:05,2008-02-05 18:59:08,116.47767,39.90783,116.47813,39.90802
7467,2008-02-05 18:59:08,2008-02-05 18:59:11,116.47813,39.90802,116.47845,39.908
7467,2008-02-05 18:59:11,2008-02-05 18:59:15,116.47845,39.908,116.47873,39.90818
7467,2008-02-05 18:59:15,2008-02-05 18:59:18,116.47873,39.90818,116.47882,39.90815
7467,2008-02-05 18:59:18,2008-02-05 18:59:21,116.47882,39.90815,116.4787,39.90815
7467,2008-02-05 18:59:21,2008-02-05 18:59:24,116.4787,39.90815,116.47855,39.90833
7467,2008-02-05 18:59:24,2008-02-05 18:59:27,116.47855,39.90833,116.47828,39.90862
7467,2008-02-05 18:59:27,2008-02-05 18:59:34,116.47828,39.90862,116.47763,39.9093
7467,2008-02-05 18:59:34,2008-02-05 18:59:47,116.47763,39.9093,116.47642,39.90972
7467,2008-02-05 18:59:47,2008-02-05 18:59:47,116.47642,39.90972,116.47642,39.90972
7467,2008-02-05 18:59:47,2008-02-05 18:59:51,116.47642,39.90972,116.47583,39.90935
7467,2008-02-05 18:59:51,2008-02-05 18:59:54,116.47583,39.90935,116.47508,39.9097
7467,2008-02-05 18:59:54,2008-02-05 18:59:57,116.47508,39.9097,116.4747,39.90987
7467,2008-02-05 18:59:57,2008-02-05 19:00:00,116.4747,39.90987,116.47433,39.91003
7467,2008-02-05 19:00:00,2008-02-05 19:00:03,116.47433,39.91003,116.47403,39.91018
7467,2008-02-05 19:00:03,2008-02-05 19:00:06,116.47403,39.91018,116.47393,39.91035
7467,2008-02-05 19:00:06,2008-02-05 19:00:09,116.47393,39.91035,116.47378,39.91053
7467,2008-02-05 19:00:09,2008-02-05 19:00:12,116.47378,39.91053,116.47327,39.91065
7467,2008-02-05 19:00:12,2008-02-05 19:00:15,116.47327,39.91065,116.47287,39.91048
7467,2008-02-05 19:00:15,2008-02-05 19:00:21,116.47287,39.91048,116.47205,39.90995
7467,2008-02-05 19:00:21,2008-02-05 19:00:24,116.47205,39.90995,116.47152,39.91017
7467,2008-02-05 19:00:24,2008-02-05 19:00:24,116.47152,39.91017,116.47152,39.91017
7467,2008-02-05 19:00:24,2008-02-05 19:00:28,116.47152,39.91017,116.47112,39.91048
7467,2008-02-05 19:00:28,2008-02-05 19:00:28,116.47112,39.91048,116.47112,39.91048
7467,2008-02-05 19:00:28,2008-02-05 19:00:34,116.47112,39.91048,116.47132,39.91008
7467,2008-02-05 19:00:34,2008-02-05 19:00:37,116.47132,39.91008,116.47085,39.91037
7467,2008-02-05 19:00:37,2008-02-05 19:00:44,116.47085,39.91037,116.47035,39.91042
7467,2008-02-05 19:00:44,2008-02-05 19:06:48,116.47035,39.91042,116.47182,39.91385
7467,2008-02-05 19:06:48,2008-02-05 19:06:51,116.47182,39.91385,116.4718,39.91402
7467,2008-02-05 19:06:51,2008-02-05 19:08:07,116.4718,39.91402,116.47213,39.92115
7467,2008-02-05 19:08:07,2008-02-05 19:10:02,116.47213,39.92115,116.4721,39.92667
7467,2008-02-05 19:10:02,2008-02-05 19:10:41,116.4721,39.92667,116.47217,39.92688
7467,2008-02-05 19:10:41,2008-02-05 19:11:14,116.47217,39.92688,116.4722,39.92958
7467,2008-02-05 19:11:14,2008-02-05 19:11:26,116.4722,39.92958,116.47207,39.92965
7467,2008-02-05 19:11:26,2008-02-05 19:11:34,116.47207,39.92965,116.47205,39.92915
7467,2008-02-05 19:11:34,2008-02-05 19:11:45,116.47205,39.92915,116.47205,39.92868
7467,2008-02-05 19:11:45,2008-02-05 19:13:01,116.47205,39.92868,116.4721,39.92717
7467,2008-02-05 19:13:01,2008-02-05 19:14:18,116.4721,39.92717,116.47228,39.92715
7467,2008-02-05 19:14:18,2008-02-05 19:14:33,116.47228,39.92715,116.4723,39.92752
7467,2008-02-05 19:14:33,2008-02-05 19:16:09,116.4723,39.92752,116.47227,39.93168
7467,2008-02-05 19:16:09,2008-02-05 19:16:59,116.47227,39.93168,116.47227,39.9323
7467,2008-02-05 19:16:59,2008-02-05 19:17:02,116.47227,39.9323,116.47213,39.93243
7467,2008-02-05 19:17:02,2008-02-05 19:17:05,116.47213,39.93243,116.47198,39.9325
7467,2008-02-05 19:17:05,2008-02-05 19:17:08,116.47198,39.9325,116.47182,39.93252
7467,2008-02-05 19:17:08,2008-02-05 19:17:27,116.47182,39.93252,116.46988,39.93242
